zip_code,latitude,longitude
40233,38.18900,-85.67680
40241,38.30450,-85.58150
40242,38.27850,-85.59400
40243,38.24220,-85.53530
40245,38.26830,-85.48450
40250,38.18900,-85.67680
40251,38.18900,-85.67680
40252,38.18900,-85.67680
40253,38.18900,-85.67680
40255,38.18900,-85.67680
40256,38.18900,-85.67680
40257,38.18900,-85.67680
40258,38.14570,-85.86410
40259,38.25420,-85.75940
40261,38.18900,-85.67680
40266,38.18900,-85.67680
40268,38.18900,-85.67680
40269,38.18900,-85.67680
40270,38.25420,-85.75940
40272,38.08460,-85.85100
40280,38.24670,-85.68530
40281,38.18900,-85.67680
40282,38.18900,-85.67680
40283,38.18900,-85.67680
40285,38.18900,-85.67680
40287,38.18900,-85.67680
40289,38.25420,-85.75940
40290,38.18900,-85.67680
40291,38.13130,-85.57540
40292,38.18900,-85.67680
40293,38.25420,-85.75940
40294,38.25420,-85.75940
40295,38.25420,-85.75940
40296,38.25420,-85.75940
40297,38.25420,-85.75940
40298,38.25420,-85.75940
40299,38.17680,-85.52180
40310,37.75340,-84.76660
40311,38.32120,-84.02790
40312,37.85240,-83.93090
40313,38.12870,-83.44250
40316,37.91590,-83.53800
40317,38.17650,-83.26820
40319,38.14030,-83.53370
40322,37.94700,-83.60840
40324,38.21170,-84.55620
40328,37.57580,-85.08240
40330,37.80330,-84.86070
40334,38.01610,-83.77130
40336,37.68580,-83.98620
40337,37.96400,-83.85580
40339,37.94340,-84.64190
40340,37.86620,-84.57950
40342,38.01890,-84.92990
40346,37.98070,-83.74470
40347,38.14870,-84.69280
40348,38.29630,-84.15130
40350,38.29260,-83.89290
40351,38.19900,-83.44360
40353,38.05480,-83.93880
40355,38.62770,-84.87560
40356,37.88080,-84.56460
40357,38.14640,-84.10770
40358,38.08490,-83.70080
40359,38.49860,-84.80860
40360,38.15320,-83.75640
40361,38.20830,-84.24500
40362,38.20980,-84.25300
40363,38.52180,-85.01390
40366,38.08670,-83.75710
40370,38.39080,-84.53840
40371,38.10400,-83.63160
40372,37.91670,-84.85770
40374,38.21470,-83.89320
40376,37.79510,-83.70410
40379,38.28880,-84.68180
40380,37.82230,-83.78530
40383,38.04130,-84.72870
40384,38.05260,-84.72990
40385,37.74260,-84.14410
40387,37.97800,-83.46750
40390,37.86020,-84.67140
40391,37.98720,-84.17890
40392,37.99010,-84.17970
40402,37.30520,-83.97110
40403,37.57990,-84.27490
40404,37.56870,-84.29630
40405,37.55450,-84.20830
40409,37.38150,-84.43360
40410,37.71450,-84.64910
40419,37.44650,-84.49390
40422,37.64650,-84.77470
40423,37.64560,-84.77220
40434,37.39510,-83.94020
40437,37.45950,-84.85280
40440,37.58220,-84.80280
40442,37.38180,-84.71480
40444,37.65840,-84.59690
40445,37.30740,-84.23180
40447,37.43380,-84.02510
40448,37.44600,-84.69980
40452,37.60330,-84.94920
40456,37.39830,-84.33790
40460,37.37340,-84.25280
40461,37.60920,-84.42690
40464,37.57780,-84.92810
40468,37.63750,-84.96650
40472,37.68670,-83.93870
40473,37.38790,-84.33160
40475,37.75460,-84.29550
40476,37.74790,-84.29470
40481,37.48620,-84.09050
40484,37.52450,-84.69120
40486,37.36930,-83.86190
40488,37.47480,-84.04270
40489,37.34990,-84.66550
40492,37.42340,-84.30220
40502,38.01740,-84.48540
40503,38.00100,-84.52820
40504,38.04060,-84.54330
40505,38.06120,-84.45830
40506,38.02870,-84.50750
40507,38.04640,-84.49530
40508,38.05130,-84.49900
40509,38.01020,-84.42740
40510,38.07020,-84.59100
40511,38.09320,-84.50070
40512,38.02830,-84.47150
40513,38.01390,-84.58150
40514,37.98330,-84.57670
40515,37.96510,-84.47080
40516,38.05440,-84.35480
40517,37.98490,-84.48160
40522,38.02830,-84.47150
40523,38.02830,-84.47150
40524,38.02830,-84.47150
40526,38.02830,-84.47150
40533,38.02830,-84.47150
40536,38.03210,-84.50840
40544,38.02830,-84.47150
40546,38.02830,-84.47150
40550,38.02830,-84.47150
40555,38.02830,-84.47150
40574,38.02830,-84.47150
40575,38.02830,-84.47150
40576,38.02830,-84.47150
40577,38.02830,-84.47150
40578,38.02830,-84.47150
40579,38.02830,-84.47150
40580,38.02830,-84.47150
40581,38.02830,-84.47150
40582,38.02830,-84.47150
40583,38.02830,-84.47150
40588,38.02830,-84.47150
40591,38.02830,-84.47150
40598,38.07710,-84.52960
40601,38.22810,-84.86970
40602,38.23410,-84.87480
40603,38.23410,-84.87480
40604,38.23410,-84.87480
40618,38.23410,-84.87480
40619,38.23410,-84.87480
40620,38.23410,-84.87480
40621,38.20090,-84.87330
40622,38.20090,-84.87330
40701,36.93440,-84.10210
40702,36.93740,-84.10310
40724,37.09260,-83.87020
40729,37.24880,-84.13800
40730,36.70390,-84.14150
40734,36.94670,-83.98280
40737,37.01560,-84.14360
40740,37.02560,-84.02820
40741,37.15490,-84.09610
40742,37.13760,-84.11560
40743,37.13450,-84.04570
40744,37.09950,-84.11310
40745,37.13760,-84.11560
40750,37.12890,-84.08330
40755,37.16780,-84.11660
40759,36.82420,-84.10400
40763,36.70250,-83.95500
40769,36.74700,-84.13940
40771,36.85860,-84.03470
40801,36.86540,-83.28790
40803,37.01140,-83.45530
40806,36.87490,-83.31410
40807,36.96480,-82.94850
40808,36.97980,-83.21710
40810,36.93400,-83.32420
40813,36.72230,-83.62210
40815,36.78120,-83.29140
40816,37.00980,-83.34940
40818,36.82020,-83.24450
40819,36.82010,-83.47070
40820,36.75580,-83.18380
40823,36.97110,-82.97710
40824,36.83560,-83.37530
40826,37.06180,-82.77060
40827,37.05470,-83.45610
40828,36.83980,-83.22330
40829,36.79740,-83.26450
40830,36.76560,-83.32620
40831,36.75960,-83.34990
40840,36.95400,-83.39070
40843,36.87570,-82.99430
40844,37.07730,-83.39160
40845,36.77140,-83.55510
40847,36.85370,-83.15710
40849,36.88990,-83.14330
40854,36.84810,-83.35300
40855,36.96030,-82.91980
40856,36.76060,-83.58410
40858,37.00370,-83.41350
40862,37.01290,-82.87950
40863,36.75210,-83.46290
40865,36.90390,-83.23810
40868,37.08830,-83.39070
40870,36.94480,-83.11770
40873,36.81650,-83.41900
40874,36.98400,-83.46670
40902,36.82830,-83.64150
40903,36.83880,-83.83290
40906,36.86650,-83.88880
40913,36.94420,-83.55600
40914,37.16230,-83.56880
40915,36.88680,-83.82820
40921,36.77080,-83.90090
40923,36.91950,-83.85100
40927,36.87130,-83.04140
40930,36.87700,-83.73770
40932,37.21980,-83.78830
40935,36.82900,-83.77020
40939,36.79340,-83.74190
40940,36.60700,-83.94840
40941,37.12370,-83.74630
40943,36.96910,-83.85390
40944,37.09040,-83.69440
40946,36.87130,-83.83000
40949,36.89040,-83.87160
40951,37.12060,-83.77830
40953,36.93620,-83.80450
40955,36.76920,-83.70820
40958,36.80930,-83.58920
40962,37.15110,-83.77930
40964,36.78430,-83.32990
40965,36.61720,-83.72310
40972,37.26950,-83.64910
40977,36.71590,-83.76680
40979,37.02260,-83.51520
40981,37.33130,-83.38700
40982,36.93270,-83.69010
40983,37.33300,-83.76660
40988,36.83230,-83.53460
40995,36.76100,-83.81550
40997,36.89110,-83.66160
41001,38.94060,-84.39430
41002,38.76300,-83.99540
41003,38.51600,-84.36110
41004,38.66440,-84.07860
41005,39.01500,-84.77360
41006,38.80130,-84.34460
41007,38.90560,-84.31710
41008,38.66960,-85.17300
41010,38.53020,-84.58460
41011,39.07080,-84.52120
41012,38.94470,-84.52050
41014,39.06420,-84.51180
41015,39.02170,-84.49890
41016,39.08730,-84.54900
41017,39.03000,-84.55900
41018,39.00820,-84.59770
41019,38.94470,-84.52050
41021,39.02900,-84.61950
41022,38.96240,-84.74780
41025,39.06030,-84.63090
41030,38.77410,-84.59820
41031,38.39640,-84.29490
41033,38.76230,-84.48590
41034,38.69100,-83.87180
41035,38.70490,-84.62370
41037,38.41950,-83.82550
41039,38.41570,-83.87330
41040,38.66430,-84.34510
41041,38.42800,-83.70800
41042,38.99410,-84.64200
41043,38.75060,-84.15660
41044,38.63570,-83.99000
41045,38.71880,-85.05570
41046,38.72290,-84.81160
41048,39.07550,-84.70070
41049,38.29290,-83.66970
41051,38.93540,-84.54790
41052,38.63980,-84.77550
41053,38.86840,-84.45610
41054,38.59320,-84.57860
41055,38.52200,-83.86100
41056,38.62070,-83.80670
41059,39.00670,-84.35380
41061,38.58170,-84.15660
41062,38.70540,-83.91910
41063,38.83940,-84.50690
41064,38.52180,-84.04800
41065,38.35010,-83.52710
41071,39.05630,-84.47870
41072,38.96380,-84.36890
41073,39.10240,-84.47870
41074,39.11140,-84.47120
41075,39.07860,-84.45230
41076,39.02620,-84.44080
41080,39.04160,-84.83710
41081,38.34810,-83.71860
41083,38.66100,-84.97320
41085,39.03430,-84.39080
41086,38.72560,-84.88130
41091,38.94350,-84.72740
41092,38.83900,-84.69070
41093,38.33740,-83.56250
41094,38.88750,-84.63280
41095,38.78070,-84.84960
41096,38.61230,-83.80800
41097,38.62920,-84.57440
41098,38.61790,-85.06630
41099,38.96380,-84.36890
41101,38.47220,-82.64610
41102,38.42180,-82.71730
41105,38.37030,-82.69480
41114,38.37030,-82.69480
41121,38.43220,-82.80940
41124,38.02700,-82.85130
41128,38.43390,-83.13360
41129,38.37990,-82.63210
41132,38.25970,-82.85620
41135,38.35630,-83.28770
41139,38.51880,-82.72120
41141,38.58690,-83.20000
41142,38.28970,-83.08110
41143,38.33260,-82.94850
41144,38.53680,-82.91910
41146,38.27660,-82.89820
41149,38.04620,-83.05060
41159,38.01520,-82.95580
41160,38.02700,-82.97240
41164,38.30010,-83.17410
41166,38.62710,-83.10560
41168,38.30890,-82.74760
41169,38.51730,-82.69770
41171,38.13160,-83.07970
41173,38.26200,-83.28470
41174,38.70870,-83.01620
41175,38.71480,-82.93660
41179,38.46990,-83.27020
41180,38.16340,-82.78970
41181,38.20450,-82.90760
41183,38.55110,-82.73960
41189,38.57230,-83.56050
41201,38.07410,-82.74470
41203,37.84010,-82.43900
41204,37.82160,-82.67040
41214,37.82650,-82.55130
41216,37.75790,-82.81820
41219,37.92310,-82.92210
41222,37.78050,-82.84160
41224,37.87540,-82.53370
41226,37.98560,-82.96020
41230,38.10430,-82.60560
41231,37.82590,-82.40130
41232,37.93150,-82.73490
41234,37.80780,-82.74150
41238,37.81010,-82.94240
41240,37.82420,-82.79450
41250,37.73790,-82.45230
41254,37.87950,-82.72510
41255,37.89220,-82.84460
41256,37.82530,-82.88230
41257,37.91660,-82.80340
41260,37.82200,-82.75260
41262,37.86870,-82.59710
41263,37.85070,-82.76020
41264,37.94160,-82.67390
41265,37.74810,-82.70540
41267,37.87500,-82.43860
41268,37.78620,-82.78070
41271,37.83130,-82.72640
41274,37.87030,-82.81000
41301,37.72870,-83.49400
41310,37.64050,-83.24410
41311,37.59990,-83.71400
41314,37.49650,-83.65740
41317,37.44760,-83.18920
41332,37.79810,-83.42100
41339,37.48680,-83.29130
41347,37.54420,-83.60080
41348,37.44180,-83.29760
41351,37.31260,-83.59160
41352,37.82350,-83.33350
41360,37.77490,-83.63210
41364,37.38710,-83.67520
41365,37.70930,-83.63140
41366,37.59460,-83.21870
41367,37.39700,-83.22700
41368,37.58290,-83.64710
41385,37.64770,-83.38060
41386,37.39860,-83.70490
41390,37.41020,-83.37470
41397,37.68670,-83.67020
41408,37.79010,-83.27410
41413,37.98560,-83.09070
41421,37.97080,-83.11930
41425,37.89120,-83.44440
41426,37.78430,-83.01090
41451,37.87200,-83.25820
41464,37.67510,-83.02180
41465,37.73250,-83.02980
41472,37.92150,-83.25960
41477,37.91400,-83.23380
41501,37.51610,-82.51730
41502,37.47930,-82.51880
41503,37.66700,-82.28860
41512,37.25890,-82.46130
41513,37.34780,-82.34060
41514,37.64010,-82.25730
41517,37.18930,-82.59900
41519,37.58990,-82.33080
41520,37.27900,-82.57730
41522,37.31090,-82.40910
41524,37.42660,-82.25620
41526,37.43320,-82.51100
41527,37.64320,-82.29910
41528,37.55120,-82.14340
41531,37.59280,-82.23280
41534,37.28760,-82.47130
41535,37.59640,-82.27970
41537,37.19110,-82.65130
41538,37.31650,-82.58290
41539,37.50680,-82.32710
41540,37.35920,-82.30920
41542,37.31480,-82.46500
41543,37.56240,-82.28030
41544,37.59690,-82.16740
41547,37.53110,-82.09160
41548,37.38150,-82.27270
41549,37.28980,-82.59990
41553,37.49870,-82.15840
41554,37.44840,-82.29850
41555,37.54660,-82.26210
41557,37.49350,-82.42210
41558,37.54260,-82.20850
41559,37.37440,-82.38310
41560,37.37990,-82.56160
41561,37.33160,-82.46260
41562,37.40630,-82.46730
41563,37.23110,-82.52860
41564,37.60760,-82.36480
41566,37.40290,-82.20710
41567,37.58590,-82.27100
41568,37.50930,-82.07840
41571,37.62750,-82.43560
41572,37.31970,-82.61140
41601,37.60740,-82.72250
41602,37.73700,-82.75820
41603,37.57070,-82.68060
41604,37.37740,-82.68690
41605,37.55550,-82.62670
41606,37.34650,-82.74030
41607,37.62530,-82.84180
41612,37.34650,-82.71650
41615,37.54670,-82.67050
41616,37.57670,-82.87080
41619,37.49330,-82.75750
41621,37.62460,-82.72270
41622,37.51700,-82.80600
41630,37.47980,-82.83160
41631,37.45760,-82.66450
41632,37.58920,-82.94520
41635,37.53680,-82.63320
41636,37.39940,-82.72920
41640,37.50870,-82.85180
41642,37.59560,-82.64630
41643,37.47100,-82.82940
41645,37.53810,-82.79760
41647,37.43550,-82.72030
41649,37.57080,-82.78190
41650,37.35360,-82.67630
41651,37.45480,-82.76460
41653,37.66100,-82.76360
41655,37.50550,-82.70600
41659,37.57410,-82.62710
41660,37.42200,-82.64050
41663,37.57250,-82.64520
41666,37.43670,-82.80100
41667,37.31700,-82.70410
41669,37.33140,-82.71560
41701,37.29830,-83.19120
41702,37.24950,-83.19320
41712,37.36380,-83.15460
41713,37.22540,-83.27360
41714,37.19390,-83.50350
41719,37.29830,-83.25440
41721,37.30100,-83.49360
41722,37.31500,-83.15610
41723,37.26320,-83.30070
41725,37.33180,-83.03270
41727,37.34790,-83.35630
41729,37.26490,-83.21740
41731,37.13400,-83.07680
41735,37.02330,-83.09560
41736,37.37580,-83.24190
41739,37.33940,-83.13030
41740,37.34990,-83.04710
41743,37.30640,-83.09040
41745,37.33530,-83.43470
41746,37.21010,-83.09170
41749,37.18770,-83.41690
41751,37.21840,-83.14270
41754,37.30030,-83.32190
41759,37.22070,-83.05520
41760,37.19710,-83.08170
41762,37.21870,-83.49740
41763,37.07050,-83.11360
41764,37.12140,-83.25390
41766,37.18510,-83.42880
41772,37.40730,-83.01530
41773,37.20200,-83.06580
41774,37.15850,-83.14050
41775,37.10790,-83.35630
41776,37.16710,-83.29130
41777,37.05650,-83.23610
41778,37.28300,-83.32120
41804,37.15510,-82.99560
41810,37.18650,-82.69710
41812,37.24090,-82.76960
41815,37.16150,-82.79740
41817,37.35820,-82.92520
41819,36.98910,-83.06550
41821,37.08370,-83.00270
41822,37.33590,-82.98040
41824,37.19320,-82.87540
41825,37.22460,-82.72280
41826,37.16990,-82.92580
41828,37.31360,-82.79750
41831,37.37940,-82.95230
41832,37.15310,-82.95480
41833,37.02330,-82.98780
41834,37.24090,-82.94880
41835,37.21370,-82.67340
41836,37.26920,-82.91610
41837,37.13020,-82.74270
41838,37.17660,-82.75170
41839,37.43310,-82.90180
41840,37.18760,-82.71100
41843,37.28680,-82.87410
41844,37.34910,-82.87420
41845,37.12520,-82.90350
41847,37.21720,-82.94240
41848,37.11020,-82.94070
41849,37.17650,-82.73580
41855,37.19060,-82.78510
41858,37.13880,-82.85500
41859,37.39760,-82.78360
41861,37.40430,-82.82610
41862,37.34850,-82.79260
42001,37.06340,-88.66320
42002,37.08550,-88.71250
42003,37.03680,-88.59340
42020,36.69230,-88.29290
42021,36.79030,-89.01280
42022,37.14590,-88.94550
42023,36.86340,-89.02090
42024,37.04930,-89.04080
42025,36.88060,-88.35480
42027,36.93000,-88.62230
42028,37.23920,-88.33790
42029,37.01470,-88.38110
42031,36.66750,-88.96760
42032,36.75980,-89.10340
42033,37.27060,-88.08250
42035,36.89630,-88.87280
42036,36.71550,-88.23600
42037,37.15950,-88.18450
42038,37.06640,-88.04940
42039,36.77670,-88.79180
42040,36.60000,-88.51860
42041,36.54750,-88.87490
42044,36.96550,-88.26670
42045,37.07620,-88.26470
42047,37.28310,-88.37140
42048,36.77620,-88.26220
42049,36.54220,-88.33190
42050,36.55930,-89.19470
42051,36.84780,-88.67880
42053,37.08720,-88.87640
42054,36.67310,-88.42380
42055,37.06190,-88.14980
42056,37.08300,-88.97300
42058,37.06110,-88.46650
42060,36.96870,-88.83090
42061,36.88620,-88.77280
42063,36.56030,-88.56920
42064,37.32540,-88.10050
42066,36.73270,-88.65060
42069,36.91970,-88.75200
42070,36.79870,-88.89980
42071,36.60990,-88.30320
42076,36.55000,-88.09550
42078,37.25530,-88.27110
42079,36.57480,-88.58150
42081,37.23870,-88.37570
42082,36.90440,-88.51530
42083,37.14570,-88.28500
42085,36.56940,-88.80840
42086,37.09220,-88.76110
42087,36.96800,-89.01770
42088,36.62530,-88.73940
42101,37.01740,-86.45180
42102,36.92230,-86.38700
42103,36.96630,-86.39330
42104,36.93750,-86.44810
42120,36.67750,-86.26360
42122,36.86300,-86.36320
42123,36.81240,-85.98500
42124,36.87050,-85.64400
42127,37.11700,-85.94430
42128,36.98340,-86.39400
42129,37.00080,-85.60950
42130,36.91300,-85.77530
42131,36.81340,-85.91730
42133,36.72000,-85.95200
42134,36.72540,-86.57000
42135,36.72230,-86.57720
42140,36.65400,-85.81340
42141,36.98820,-85.92210
42142,36.99590,-85.91190
42151,36.65350,-85.56980
42152,37.09880,-85.81650
42153,36.66730,-86.04980
42154,37.05560,-85.69850
42156,36.85160,-86.05230
42157,36.77230,-85.81950
42159,36.99850,-86.25010
42160,37.09390,-86.04640
42163,37.06890,-86.13640
42164,36.76140,-86.19290
42166,36.88830,-85.70830
42167,36.72360,-85.70090
42170,36.85570,-86.56230
42171,37.05810,-86.19380
42201,37.25390,-86.68170
42202,36.69140,-86.85850
42204,36.71670,-87.06610
42206,36.88180,-86.71980
42207,37.29750,-86.27940
42210,37.22290,-86.29230
42211,36.80200,-87.82860
42214,37.11770,-85.70380
42215,36.94960,-87.66480
42216,37.00450,-87.15210
42217,37.03440,-87.48910
42219,37.17090,-86.76780
42220,36.90940,-87.16780
42221,36.84340,-87.30390
42223,36.65430,-87.46060
42232,36.85640,-87.65450
42234,36.71490,-87.15020
42236,36.70850,-87.60820
42240,36.86210,-87.48510
42241,36.86560,-87.49120
42252,37.24830,-86.50930
42254,36.65820,-87.65630
42256,37.00370,-86.98870
42259,37.28020,-86.16880
42261,37.20020,-86.68590
42262,36.66520,-87.42550
42265,36.75950,-86.98040
42266,36.77590,-87.35560
42273,37.20480,-86.85920
42274,36.92410,-86.59790
42275,37.25600,-86.40700
42276,36.84530,-86.88230
42280,36.92780,-87.10030
42285,37.26410,-86.29780
42286,36.73140,-87.26110
42288,37.18340,-86.63390
42301,37.75130,-87.15540
42302,37.74550,-87.11280
42303,37.75590,-87.08030
42304,37.74550,-87.11280
42320,37.38700,-86.87290
42321,37.17160,-87.05590
42322,37.61620,-87.39640
42323,37.17370,-87.03490
42324,37.15110,-86.97740
42325,37.34300,-87.23300
42326,37.19990,-87.00010
42327,37.57500,-87.27730
42328,37.40790,-87.00900
42330,37.30070,-87.12020
42332,37.25330,-87.08970
42333,37.34180,-86.77000
42334,37.73500,-87.33170
42337,37.21360,-87.04800
42338,37.55200,-86.77760
42339,37.08400,-87.00790
42343,37.62970,-86.72630
42344,37.24670,-87.29760
42345,37.20760,-87.18060
42347,37.47850,-86.91800
42348,37.85030,-86.76380
42349,37.42340,-86.69870
42350,37.44710,-87.16920
42351,37.90900,-86.89570
42352,37.50450,-87.12390
42354,37.37780,-86.92980
42355,37.84360,-86.99990
42356,37.69320,-87.32380
42361,37.52590,-86.68750
42364,37.75230,-86.81360
42366,37.71830,-86.93720
42367,37.24290,-87.15490
42368,37.74030,-86.74140
42369,37.35540,-87.00650
42370,37.44900,-86.73890
42371,37.50760,-87.28060
42372,37.41770,-87.27360
42374,37.33750,-87.14190
42376,37.62060,-87.05910
42377,37.69670,-87.28690
42378,37.68340,-86.86990
42402,37.87090,-87.46250
42404,37.47560,-87.83680
42406,37.74430,-87.70000
42408,37.19640,-87.68210
42409,37.51060,-87.70190
42410,37.27420,-87.51190
42411,37.21300,-88.01120
42413,37.43820,-87.47510
42419,37.80720,-87.59910
42420,37.82740,-87.56320
42431,37.32560,-87.49530
42436,37.40670,-87.56390
42437,37.68690,-87.94390
42440,37.24900,-87.46150
42441,37.36830,-87.68650
42442,37.18340,-87.46050
42444,37.64100,-87.64390
42445,37.11510,-87.86320
42450,37.40500,-87.75050
42451,37.85880,-87.37040
42452,37.67580,-87.52660
42453,37.16040,-87.56970
42455,37.58890,-87.52550
42456,37.50540,-87.50530
42457,37.83230,-87.78890
42458,37.83990,-87.42470
42459,37.54870,-87.99650
42460,37.49400,-87.93280
42461,37.76770,-87.92630
42462,37.74300,-87.80670
42463,37.48800,-87.86610
42464,37.17880,-87.36440
42501,37.10290,-84.54430
42502,37.09200,-84.60410
42503,37.15660,-84.52480
42516,37.23370,-84.75830
42518,36.95250,-84.63140
42519,36.93930,-84.53570
42528,37.19060,-84.98350
42533,37.06770,-84.59270
42539,37.31460,-84.97190
42541,37.35910,-84.83210
42544,37.06310,-84.71920
42553,37.16830,-84.64870
42558,36.94920,-84.58150
42564,37.11140,-84.59290
42565,37.15680,-84.87990
42566,37.30740,-84.81240
42567,37.26420,-84.60660
42602,36.68570,-85.14070
42603,36.78240,-85.02750
42629,36.96800,-85.09680
42631,36.74370,-84.48080
42633,36.86740,-84.82540
42634,36.83470,-84.44360
42635,36.68070,-84.39840
42638,36.67340,-84.47220
42642,37.05510,-85.03750
42647,36.70820,-84.51650
42649,36.61910,-84.43080
42653,36.72170,-84.46760
42701,37.68480,-85.87840
42702,37.69400,-85.85910
42712,37.52780,-86.13950
42713,37.37410,-85.89600
42715,36.95530,-85.40360
42716,37.51200,-85.69860
42717,36.80680,-85.39700
42718,37.34660,-85.35080
42719,37.33790,-85.33040
42720,37.18030,-85.31970
42721,37.42220,-86.47020
42722,37.26960,-85.72030
42724,37.66900,-86.05450
42726,37.43360,-86.20830
42728,37.11610,-85.26560
42729,37.31490,-86.08130
42732,37.60610,-86.09060
42733,37.33930,-85.19180
42740,37.60340,-85.89210
42741,37.00700,-85.24870
42742,37.09120,-85.46500
42743,37.24300,-85.52360
42746,37.22490,-85.75420
42748,37.57460,-85.72320
42749,37.18490,-85.87850
42753,37.23130,-85.17200
42754,37.46030,-86.32490
42755,37.48010,-86.29390
42757,37.41650,-85.73080
42758,37.37260,-85.19660
42759,36.83060,-85.50150
42762,37.44460,-86.40080
42764,37.42600,-85.61910
42765,37.28980,-85.92010
42776,37.52210,-85.92300
42782,37.34190,-85.61940
42784,37.45680,-85.90860
42788,37.54380,-86.03950
43001,40.10600,-82.60770
43002,40.07200,-83.17920
43003,40.41630,-82.95420
43004,40.02100,-82.80790
43005,40.28450,-82.28400
43006,40.45830,-82.15530
43007,40.34060,-83.41630
43008,39.93370,-82.47240
43009,40.17840,-83.64700
43010,39.99910,-83.62220
43011,40.28650,-82.68000
43013,40.23760,-82.69890
43014,40.45570,-82.26390
43015,40.29320,-83.07230
43016,40.09850,-83.15370
43017,40.10930,-83.11460
43018,39.95720,-82.68370
43019,40.49760,-82.58570
43021,40.20110,-82.87490
43022,40.37820,-82.38280
43023,40.07880,-82.51940
43025,39.95350,-82.49190
43026,40.03220,-83.13830
43027,40.25280,-82.51770
43028,40.41580,-82.33340
43029,40.12840,-83.45870
43030,39.95950,-82.41290
43031,40.14450,-82.69730
43032,40.32860,-82.95880
43033,39.96100,-82.59980
43035,40.18790,-82.98780
43036,40.35280,-83.26340
43037,40.26800,-82.35670
43040,40.24770,-83.36220
43041,40.23640,-83.36710
43044,40.06470,-83.57240
43045,40.18170,-83.43730
43046,39.89930,-82.52830
43047,40.20490,-83.64660
43048,40.34670,-82.63020
43050,40.38490,-82.48730
43054,40.08470,-82.79880
43055,40.07240,-82.40460
43056,40.01970,-82.38750
43058,40.05810,-82.40130
43060,40.22290,-83.56150
43061,40.27400,-83.19780
43062,40.00090,-82.66870
43064,40.09740,-83.26900
43065,40.18340,-83.09120
43066,40.39180,-83.17810
43067,40.33800,-83.46550
43068,39.95510,-82.80350
43069,39.95550,-82.79920
43070,40.21580,-83.95790
43071,40.18180,-82.35600
43072,40.10580,-83.96310
43073,39.99650,-82.75400
43074,40.26550,-82.85110
43076,39.89740,-82.40710
43077,40.13670,-83.34080
43078,40.10660,-83.76710
43080,40.24410,-82.41350
43081,40.11460,-82.91050
43082,40.15240,-82.88200
43083,40.10220,-83.83790
43084,40.18160,-83.54610
43085,40.09990,-83.01570
43086,39.96900,-83.01140
43093,40.09510,-82.48270
43101,39.46670,-82.74710
43102,39.62510,-82.75520
43103,39.73160,-82.94460
43105,39.86450,-82.62400
43106,39.62860,-83.40950
43107,39.69090,-82.40960
43109,39.91810,-82.83210
43110,39.83490,-82.80440
43111,39.50450,-82.24290
43112,39.79570,-82.70840
43113,39.59880,-82.93000
43115,39.49040,-83.15630
43116,39.76990,-83.06020
43117,39.76870,-83.20570
43119,39.93660,-83.18380
43123,39.88140,-83.08390
43125,39.85810,-82.88720
43126,39.81390,-83.16640
43127,39.47660,-82.32810
43128,39.65900,-83.56870
43130,39.71870,-82.60310
43135,39.47570,-82.72120
43136,39.80130,-82.81250
43137,39.81420,-82.97640
43138,39.53720,-82.41260
43140,39.90010,-83.44390
43142,39.59370,-83.58730
43143,39.71750,-83.28060
43144,39.50550,-82.17110
43145,39.55890,-83.25040
43146,39.79540,-83.15430
43147,39.90610,-82.75630
43148,39.82270,-82.50430
43149,39.55090,-82.56260
43150,39.76740,-82.42800
43151,39.73300,-83.47640
43152,39.41740,-82.59230
43153,39.74230,-83.59700
43154,39.60670,-82.81930
43155,39.62770,-82.53210
43156,39.55350,-82.77630
43157,39.84270,-82.54620
43158,39.46170,-82.35630
43160,39.53700,-83.45500
43162,39.94240,-83.28530
43164,39.61170,-83.12510
43194,39.80920,-82.97250
43195,39.86140,-82.89160
43199,39.96900,-83.01140
43201,39.99520,-83.00470
43202,40.02010,-83.01180
43203,39.97190,-82.96910
43204,39.95230,-83.07800
43205,39.95690,-82.96440
43206,39.94260,-82.97480
43207,39.90460,-82.97030
43209,39.95390,-82.93010
43210,40.00280,-83.01640
43211,40.01180,-82.97320
43212,39.98740,-83.04560
43213,39.97270,-82.83290
43214,40.05350,-83.01870
43215,39.96710,-83.00440
43216,39.96900,-83.01140
43217,39.82770,-82.93420
43218,39.96900,-83.01140
43219,40.03260,-82.91030
43220,40.04950,-83.06690
43221,40.02260,-83.07760
43222,39.95760,-83.03110
43223,39.93880,-83.04630
43224,40.04250,-82.96890
43226,39.96900,-83.01140
43227,39.94440,-82.89030
43228,39.96480,-83.12600
43229,40.08390,-82.97260
43230,40.03470,-82.87260
43231,40.08100,-82.93830
43232,39.92300,-82.86640
43234,39.96900,-83.01140
43235,40.10880,-82.97420
43236,40.13570,-83.00760
43240,40.14540,-82.98170
43251,39.96900,-83.01140
43260,39.96900,-83.01140
43266,39.96900,-83.01140
43268,39.96900,-83.01140
43270,39.96900,-83.01140
43271,39.96900,-83.01140
43272,39.96900,-83.01140
43279,39.96900,-83.01140
43287,39.96900,-83.01140
43291,39.96900,-83.01140
43301,40.61660,-83.06930
43302,40.58760,-83.12710
43310,40.50240,-83.76880
43311,40.36050,-83.75710
43314,40.62720,-82.99250
43315,40.50660,-82.93370
43316,40.94860,-83.38360
43317,40.47890,-82.68280
43318,40.30580,-83.91530
